GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
10,9,2,6,"Կենսաթոշակային ապահովության, ծերության, հաշմանդամության, կերակրողին կորցնելու դեպքում սոցիալական նպաստների, պարգեւավճարների , պատվովճարների եւ այլ ծրագրերի վճարման հետ կապված  ծառայություններ",2016
10,9,2,7,Հանրային իրազեկման միջոցառումների իրականացում,2016
10,9,2,8,Ժամանակավոր անաշխատունակության դեպքում նպաստի վճարում,2016
10,9,2,9,Ընտանիքի կենսամակարդակի բարձրացմանն ուղղված նպաստների տրամադրման հետ կապված վարչարարական ծառայություններ,2016
10,9,2,10,Ժամանակավոր անաշխատունակության թերթիկների տպագրություն,2016
10,9,2,11,Կենսաթոշակի նշանակման եւ վճարման համար անհրաժեշտ ձեւաթղթերի տպագրություն,2016
10,9,2,12,Թրաֆիքինգի զոհերին սոցիալ- հոգեբանական վերականգնողական ծառայություններ,2016
10,9,2,13,"Զինվորական կենսաթոշակառուների տեղեկատվական  համակարգի ներդրման, վարման, սպասարկման եւ տեղեկատվության տրամադրման ծառայություններ",2016
10,9,2,14,"Սոցիալական պաշտպանության ոլորտի տեղեկատվական համակարգի սպասարկման (կատարեագործման), շահագործման եւ տեղեկատվության տրամադրման ծառայություններ",2016
10,9,2,15,Կենսաթոշակառուների հաշվառման միասնական տեղեկատվական համակարգի սպասարկման ծառայություններ,2016
10,9,2,16,Սոցիալական ապահովության պետական ծառայության տեղեկատվական ներքին պորտալի սպասարկում,2016
10,9,2,17,"«ՎՏԲ- Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող քաղաքացիների, որպես նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչեւ 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների դիմաց փոխհատուցման վճարման հետ կապված  ծառայություններ",2016
10,9,2,18,Զոհված` հետմահու Հայաստանի ազգային հերոսների եւ  Մարտական խաչ շքանշանով պարգեւատրված անձի ընտանիքի  անդամներին տրվող պարգեւավճարի վճարման հետ կապված ծառայություններ,2016
10,9,2,19,Ընտանիքի կենսամակարդակի բարձրացմանն ուղղված նպաստների վճարման հետ կապված ծառայություններ,2016
10,9,2,20,Մինչեւ 2 տարեկան երեխայի խնամքի նպաստի վճարման հետ կապված ծառայություններ,2016
10,9,2,21,Երեխայի  ծննդյան միանվագ նպաստի վճարման հետ կապված ծառայություններ,2016
10,9,2,22,Սեզոնային զբաղվածության խթանման միջոցով գյուղացիական տնտեսության աջակցության իրականացման ապահովում,2016
10,9,2,23,Վարձատրվող հասարակական աշխատանքների կազմակերպման միջոցով գործազուրկների ժամանակավոր զբաղվածության իրականացման ապահովում,2016
10,9,2,24,Կենսաթոշակային համակարգի հանրային իրազեկման աշխատանքներ,2016
10,9,2,25,Չաշխատող անձին մայրության նպաստի վճարման հետ կապված  ծառայություններ,2016
10,9,2,26,Սոցիալական ոլորտի բարեփոխումների դրամաշնորհային ծրագիր,2016
10,9,2,27,ՀՀ աշխատանքի եւ սոցիալական հարցերի նախարարության «Երեւանի թիվ 1 տուն-ինտերնատ» ՊՈԱԿ տարածքում անկողնային խնամք ստացող անձանց սպասարկման նպատակով կառուցվելիք նոր մասնաշենքի շինարարական աշխատանքների իրականացում» դրամաշնորհային ծրագիր,2016
10,9,2,40,Սոցիալական ապահովության քարտերի համակարգի հետ կապված վարչարարական ծառայություններ,2016
10,9,2,41,"Սոցիալապես անապահով ընտանիքների երեխաների կրթական  կարիքների գնահատման, դրանց համարժեք սոցիալական ծառայությունների տրամադրում",2016
11,0,0,0,ՀԻՄՆԱԿԱՆ ԲԱԺԻՆՆԵՐԻՆ ՉԴԱՍՎՈՂ ՊԱՀՈՒՍՏԱՅԻՆ ՖՈՆԴԵՐ,2016
11,1,0,0,ՀՀ կառավարության եւ համայնքների պահուստային ֆոնդ,2016
11,1,1,0,ՀՀ կառավարության պահուստային ֆոնդ,2016
11,1,1,1,ՀՀ կառավարության պահուստային ֆոնդ,2016
11,1,2,0,ՀՀ համայնքների պահուստային ֆոնդ,2016
11,2,0,0,"ՀՀ կառավարության կողմից առանց սահմանափակման իրականացվող ծախս""ր",2016
11,2,1,0,"ՀՀ կառավարության կողմից առանց սահմանափակման իրականացվող ծախս""ր",2016
11,4,0,0, ,2016
11,5,0,0, ,2016
11,6,0,0, ,2016
11,7,0,0, ,2016
