GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
6,3,1,5,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երեւանի ջրամատակարարման բարելավման ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2017
6,3,1,6,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երեւանի ջրամատակարարման բարելավման ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2017
6,3,1,7,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երեւանի ջրամատակարարման բարելավման դրամաշնորհային ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2017
6,3,1,8,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգնման ծրագրի երրորդ փուլ,2017
6,3,1,9,Եվրոպական ներդրումային  բանկի աջակցությամբ իրականացվող ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգնման ծրագիր երրորդ փուլ,2017
6,3,1,10,Գերմանիայի զարգացման վարկերի բանկի եւ Եվրոպական միության Հարեւանության ներդրումային գործիքի աջակցությամբ իրականացվող ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգնման դրամաշնորհային ծրագրի  երրորդ փուլ,2017
6,3,1,11,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Հայաստանի ջրային ոլորտի ներդրումային ծրագրի անցումային խորհրդատուի ընտրության  դրամաշնորհային ծրագիր,2017
6,3,1,12,"Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող «Հայջրմուղկոյուղի», «Շիրակ-ջրմուղկոյուղի», «Լոռի-ջրմուղկոյուղի» եւ «Նոր Ակունք» ՓԲԸ-ների մասնավոր կառավարման շարունակականության ապահովման դրամաշնորհային ծրագիր",2017
6,3,1,13,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Շիրակի (Գյումրիի) մարզի ջրամատակարարման եւ ջրահեռացման համակարգերի վերականգնման ծրագիր` երկրորդ փուլ,2017
6,3,1,14,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Լոռու (Վանաձորի) մարզի ջրամատակարարման եւ ջրահեռացման համակարգերի վերականգնման ծրագիր` երկրորդ փուլ,2017
6,4,0,0,Փողոցների լուսավորում,2017
6,4,1,0,Փողոցների լուսավորում,2017
6,4,1,1,Պետական աջակացություն Երեւան քաղաքի արտաքին լուսավորության ցանցի շահագործման եւ պահպանման  աշխատանքների իրականացման համար,2017
6,4,1,2,Վերակառուցման եւ զարգացման Եվրոպական բանկի աջակցությամբ իրականացվող «Երեւանի քաղաքային լուսավորության»  ծրագիր (Երեւանի քաղաքապետին պետության կողմից պատվիրակված լիազորություն),2017
6,4,1,3,Արեւելյան Եվրոպայի Էներգախնայողության եւ բնապահպանական գործընկերության ֆոնդի աջակցությամբ իրականացվող«Երեւանի քաղաքային լուսավորության» դրամաշնորհային ծրագիր (Երեւանի համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2017
6,4,1,4,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Երեւանի քաղաքային լուսավորության»  դրամաշնորհային ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2017
6,5,0,0,Բնակարանային շինարարության եւ կոմունալ ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2017
6,5,1,0,Բնակարանային շինարարության եւ կոմունալ ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2017
6,6,0,0,Բնակարանային շինարարության եւ կոմունալ ծառայություններ  (այլ դասերին չպատկանող),2017
6,6,1,0,Բնակարանային շինարարության եւ կոմունալ ծառայություններ  (այլ դասերին չպատկանող),2017
6,6,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2017
6,6,1,40,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2017
6,6,1,41,Նախարարության «Ծրագրերի իրականացման գրասենյակ» պետական հիմնարկի պահպանում,2017
7,0,0,0,ԱՌՈՂՋԱՊԱՀՈՒԹՅՈՒՆ,2017
7,1,0,0,"Բժշկական ապրանքներ, սարքեր եւ սարքավորումներ",2017
7,1,1,0,Դեղագործական ապրանքներ,2017
7,1,1,1,"Դեղորայքի տրամադրում ամբուլատոր - պոլիկլինիկական, հիվանդանոցային բուժօգնություն ստացողներին եւ հատուկ խմբերում ընդգրկված ֆիզիկական անձանց",2017
7,1,1,2,Դեղորայքի տրամադրում պետական պահպանության ծառայությանը,2017
7,1,1,3,«Իմունականխարգելման  ազգային ծրագրի ծառայությունների աջակցություն»  դրամաշնորհային ծրագիր,2017
7,1,2,0,Այլ բժշկական ապրանքներ,2017
7,1,3,0,Բժշկական սարքեր եւ սարքավորումներ,2017
7,1,3,1,Հոսպիտալների եւ բուժկետերի բժշկական սարքավորումներով համալրում,2017
7,2,0,0,Արտահիվանդանոցային ծառայություննր,2017
7,2,1,0,Ընդհանուր բնույթի բժշկական ծառայություններ,2017
7,2,1,1,Բնակչության առողջության առաջնային պահպանման ծառայություններ,2017
7,2,2,0,Մասնագիտացված բժշկական ծառայություններ,2017
7,2,2,1,"Մտավոր, հոգեկան (վարքագծային), լսողական, ֆիզիկական (շարժողական) եւ զարգացման այլ խանգարումներով երեխաների գնահատման եւ վերականգնողական բուժման ծառայություններ",2017
7,2,2,2,Հեմոդիալիզի եւ պերիտոնիալ դիալիզի անցկացման ծառայություններ,2017
7,2,2,3,Մանկաբարձագինեկոլոգիական բժշկական օգնության ծառայություններ,2017
7,2,2,4,Սպորտային բժշկության եւ հակադոպինգային հսկողության ծառայություններ,2017
7,2,2,5,ՄԻԱՎ/ՁԻԱՀ-ի կանխարգելման  եւ բուժօգնության ծառայություններ,2017
7,2,2,6,Նեղ մասնագիտացված բժշկական օգնության ծառայություններ,2017
7,2,2,7,Շարունակական հսկողություն պահանջող եւ առանձին հիվանդությունների բուժման ծառայություններ,2017
7,2,2,8,Անցանկալի հղիությունների կանխարգելման նպատակով հակաբեղմնավորիչ ժամանակակից միջոցների մատչելիության ապահովում,2017
7,2,3,0,Ստոմատոլոգիական ծառայություններ,2017
7,2,3,1,Ստոմատոլոգիական բժշկական օգնության ծառայություններ,2017
7,2,3,2,Երեխաների ստոմատոլոգիական  առաջնային կանխարգելման ծառայություններ,2017
7,2,4,0,Պարաբժշկական ծառայություններ,2017
7,2,4,1,Շտապ բժշկական օգնության ծառայություններ,2017
7,2,4,2,Լաբորատոր-գործիքային ախտորոշիչ հետազոտություններ,2017
7,2,4,3,Զորակոչային եւ նախազորակոչային տարիքի անձանց փորձաքննության եւ բժշկական օգնության ծառայություններ,2017
7,3,0,0,Հիվանդանոցային ծառայություններ,2017
7,3,1,0,Ընդհանուր բնույթի հիվանդանոցային ծառայություններ,2017
7,3,1,1,Անհետաձգելի բժշկական օգնության ծառայություններ,2017
7,3,1,2,Սոցիալապես անապահով եւ հատուկ խմբերում ընդգրկվածներին բժշկական օգնության ծառայություններ,2017
7,3,1,3,"Զինծառայողներին, ինչպես նաեւ փրկարար ծառայողներին եւ նրանց ընտանիքի անդամներին բժշկական օգնության ծառայություններ",2017
7,3,1,4,Պետական հիմնարկների եւ կազմակերպությունների աշխատողների բժշկական օգնության եւ սպասարկման ծառայություններ,2017
7,3,2,0,Մասնագիտացված հիվանդանոցային ծառայություններ,2017
7,3,2,1,Տուբերկուլյոզի բժշկական օգնության ծառայություններ,2017
7,3,2,2,Աղիքային  եւ այլ ինֆեկցիոն հիվանդությունների բժշկական օգնության  ծառայություններ,2017
7,3,2,3,Սեռական ճանապարհով փոխանցվող հիվանդությունների բժշկական օգնության  ծառայություններ,2017
7,3,2,4,Հոգեկան  եւ նարկոլոգիական հիվանդների բժշկական օգնության  ծառայություններ,2017
7,3,2,5,Զորակոչային եւ նախազորակոչային տարիքի անձանց հիվանդանոցային բժշկական օգնություն եւ փորձաքննություն,2017
7,3,2,6,Ուռուցքաբանական եւ արյունաբանական հիվանդությունների բժշկական օգնության ծառայություններ,2017
7,3,2,7,Վերականգնողական բժշկական օգնության ծառայություններ,2017
7,3,2,8,Թրաֆիքինգի զոհերին բժշկական օգնության ծառայություններ,2017
7,3,2,9,Սրտի վիրահատության ծառայություններ,2017
7,3,3,0,Մոր եւ մանկան բժշկական  ծառայություններ,2017
7,3,3,1,Մանկաբարձական բժշկական օգնության ծառայություններ,2017
7,3,3,2,Գինեկոլոգիական հիվանդությունների բժշկական օգնության ծառայություններ,2017
7,3,3,3,Երեխաներին բժշկական օգնության ծառայություններ,2017
7,3,3,4,Անպտուղ զույգերի համար վերարտադրողական օժանդակ տեխնոլոգիաների կիրառմամբ բժշկական օգնության ծառայություններ,2017
7,3,4,0,Հիվանդի խնամքի եւ առողջության վերականգնման տնային ծառայություններ,2017
7,4,0,0,Հանրային առողջապահական ծառայություններ,2017
7,4,1,0,Հանրային առողջապահական ծառայություններ,2017
7,4,1,1,Հիգիենիկ եւ հակահամաճարակային փորձագիտական ծառայություններ,2017
7,4,1,2,Վարակիչ հիվանդությունների օջախների ախտահանման ծառայություններ,2017
7,4,1,3,Արյան  հավաքագրման  ծառայություններ,2017
7,4,1,4,Իմունականխարգելման  ազգային ծրագիր,2017
7,4,1,5,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման եւ հանրային առողջապահության ծառայություններ,2017
7,5,0,0,Առողջապահության գծով հետազոտական եւ նախագծային աշխատանքներ,2017
7,5,1,0,Առողջապահության գծով հետազոտական եւ նախագծային աշխատանքներ,2017
7,6,0,0,Առողջապահություն (այլ դասերին չպատկանող),2017
7,6,1,0,Առողջապահական հարակից ծառայություններ եւ ծրագրեր,2017
7,6,1,1,Հանրապետությունից դուրս բուժման ուղեգրված հիվանդների ճանապարհածախսի փոխհատուցում,2017
7,6,1,2,Դժվարամատչելի ախտորոշիչ հետազոտություններ,2017
7,6,1,3,Դեղաքաղաքականությունից բխող փորձագիտական  եւ մեթոդաբանական ծառայություններ,2017
7,6,1,4,Առողջապահական օբյեկտների շինարարություն,2017
7,6,1,5,Դատաբժշկական եւ գենետիկ ծառայություններ,2017
7,6,1,6,Պաթանատոմիական ծառայություններ,2017
7,6,1,7,Հաշմանդամ եւ կարիքավոր երեխաներին օրթեզներով եւ կորսետներով ապահովման ծառայություններ,2017
7,6,1,8,Առողջ ապրելակերպի խթանման եվ հանրային իրազեկման ծառայություններ,2017
7,6,1,9,"Բժշկական օգնության մասնագիտական, խորհրդատվական եւ կազմակերպամեթոդական աջակցության ծառայություններ",2017
7,6,1,10,"Մարդասիրական օգնության կարգով ստացվող դեղերի եւ դեղագործական արտադրանքի ստացման, մաքսազերծման եւ բաշխման ծառայություններ",2017
7,6,1,11,Տուբերկուլյոզի դեմ պայքարի ազգային ծրագրի համակարգման ծառայություններ,2017
7,6,1,12,Բժիշկ-մասնագետների ժամանակավոր ուղեգրման միջոցով ՀՀ մարզային առողջապահական  կազմակերպություններում  բժշկական ծառայությունների մատուցում,2017
7,6,1,13,ԱՄՆ հիվանդությունների կանխարգելման եւ վերահսկման կենտրոնի կողմից իրականացվող Սեզոնային գրիպի համաճարակաբանական ցանցի հիմնման եւ արձագանքման դրամաշնորհային ծրագիր,2017
7,6,1,14,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման եւ վերահսկման  ծրագիր,2017
7,6,1,15,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման եւ վերահսկման դրամաշնորհային ծրագիր,2017
7,6,1,16,Արտակարգ իրավիճակներում բուժօգնության ծառայություններ,2017
7,6,1,17,Արտասահմանյան առաջավոր կլինիկաների փորձի ուսումնասիրման նպատակով բժիշկների գործուղումներ,2017
7,6,1,18,«Երեխաների առողջ սնուցում» հանրային իրազեկման ծառայություններ,2017
7,6,1,19,Հոսպիտալների եւ բուժկետերի բժշկական սարքավորումների պահպանում եւ շահագործում,2017
7,6,1,20,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող «Հայաստանի Հանրապետությունում տուբերկուլյոզի դեմ պայքարի ուժեղացում» դրամաշնորհային ծրագիր,2017
7,6,1,21,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող «Հայաստանի Հանրապետությունում ՄԻԱՎ/ ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրին աջակցություն» դրամաշնորհային ծրագիր,2017
7,6,2,0,Առողջապահության (այլ դասերին չպատկանող),2017
7,6,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2017
7,6,2,2,"«Տուբերկուլյոզի դեմ պայքարի, մոր եւ մանկան առողջության եւ ընտանիքի պլանավորման/վերարտադրողական առողջության բարելավում» դրամաշնորհային ծրագիր",2017
7,7,0,0, ,2017
7,8,0,0, ,2017
7,9,0,0, ,2017
7,10,0,0, ,2017
7,11,0,0, ,2017
7,12,0,0, ,2017
7,14,0,0, ,2017
7,15,0,0, ,2017
8,0,0,0,"ՀԱՆԳԻՍՏ, ՄՇԱԿՈՒՅԹ ԵՎ ԿՐՈՆ",2017
8,1,0,0,Հանգստի եւ սպորտի ծառայություններ,2017
8,1,1,0,Հանգստի եւ սպորտի ծառայություններ,2017
8,1,1,1,ՀՀ առաջնություններին  եւ միջազգային միջոցառումներին մասնակցության ապահովման համար մարզիկների նախապատրաստում եւ առաջնությունների անցկացում,2017
8,1,1,2,Շախմատիստների պատրաստման  ծառայություններ,2017
8,1,1,3,Միջազգային մարզական միջոցառումների հաղթողներին եւ մրցանակակիրներին դրամական մրցանակների հանձնում,2017
8,1,1,4,Նախազորակոչային եւ զորակոչային տարիքի երիտասարդության հանրապետական ռազմամարզական խաղերի անցկացում,2017
8,1,1,5,Ուսանողական մարզական միջոցառումներ,2017
8,1,1,6,ՀՀ մարզերում եւ ԼՂՀ- ում հանրապետական  մարզական փառատոնի անցկացում,2017
8,1,1,7,«Լավագույն մարզական ընտանիք» մրցույթի  անցկացում,2017
8,1,1,8,Հաշմանդամային սպորտին առնչվող ծառայություններ,2017
8,1,1,9,Նավամոդելային սպորտի զարգացում,2017
8,1,1,10,ՀՀ հավաքական թիմերի գլխավոր եւ ավագ մարզիչների վարձատրություն  եւ աշխարհի չեմպիոններին  պատվովճարի հատկացում,2017
8,1,1,11,Եվրախորհրդի սպորտի մասին համաձայնագրին անդամակցում,2017
8,1,1,12,Եվրոպայի երիտասարդության օլիմպիական փառատոններին մասնակցության ապահովում,2017
8,1,1,13,Հակադոպինգային համաշխարհային գործակալությանը անդամակցում,2017
8,1,1,14,"Օլիմպիական խաղերում, աշխարհի  եւ Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին եւ նրանց մարզիչներին ՀՀ Նախագահի անվանական թոշակի հատկացում",2017
8,1,1,15,ՀՀ հավաքական թիմերին մարզահագուստով եւ մարզահանդերձանքով ապահովում,2017
8,1,1,16,Ֆրանկոֆոնիայի 8-րդ մարզամշակութային խաղերին Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,2017
8,1,1,17,«Հաշմանդամություն ունեցող լավագույն մարզիկ» մրցույթի անցակցում,2017
8,1,1,18,«Լավագույն մարզական նախադպրոցական հիմնարկ» մրցույթի անցկացում,2017
8,1,1,19,«Երեխաների խնամքի եւ պաշտպանության լավագույն մարզական հաստատություն» մրցույթի անցկացում,2017
8,1,1,20,Հանրապետական ուսանողական մարզական խաղերի անցկացում,2017
8,1,1,21,"ՀՀ մարզերի, Երեւան քաղաքի եւ ԼՂՀ հանրակրթական դպրոցների 8-12-րդ դասարանների աշակերտների սպարտակիադայի անցկացում",2017
8,1,1,22,"ՀՀ մարզերի, Երեւան քաղաքի եւ ԼՂՀ հանրակրթական դպրոցների 1-3-րդ եւ 4-7-րդ դասարանների աշակերտների միջեւ  «Սպարտլանդիա» մարզական միջոցառման անցկացում",2017
8,1,1,23,ՀՀ գյուղական մարզական խաղերի անցկացում,2017
8,1,1,24,Տարեցների հանրապետական խաղերի անցկացում,2017
8,1,1,25,Պետական մարմինների աշխատակիցների միջեւ հրաձգության հանրապետական մրցույթի անցկացում,2017
8,1,1,26,Աջակցություն hայկական ազգային կոխ ըմբշամարտ մարզաձեւի  զարգացմանը,2017
8,1,1,27,2017 թվականին Թուրքիայի Սամսուն քաղաքում կայանալիք 23-րդ ամառային սուրդլիմպիկ խաղերին  Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,2017
8,1,1,40,2016 թվականի Ռիո դե Ժանեյրոյի պարալիմպիկ խաղերին Հայաստանի մարզական պատվիրակության մասնակցության  ապահովում,2017
8,2,0,0,Մշակութային ծառայություններ,2017
8,2,1,0,Գրադարաններ,2017
8,2,1,1,Գրադարանային ծառայություններ,2017
8,2,1,2,"Հրատարակությունների գրանցման, հաշվառման եւ մատենագիտական ծառայություններ",2017
8,2,2,0,Թանգարաններ եւ ցուցասրահներ,2017
8,2,2,1,Մշակութային օբյեկտների հիմնանորոգում,2017
8,2,2,2,Թանգարանային ծառայություններ եւ ցուցահանդեսներ,2017
8,2,2,3,Մշակութային օբյեկտների շինարարություն,2017
8,2,2,4,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2017
8,2,2,5,Ներդրումներ թանգարաններում,2017
8,2,3,0,"Մշակույթի տներ, ակումբներ, կենտրոններ",2017
8,2,3,1,Մշակութային օբյեկտների հիմնանորոգում,2017
8,2,3,2,Համայնքային մշակույթի եւ ազատ ժամանցի կազմակերպում,2017
8,2,3,3,Մշակութային օբյեկտների շինարարություն,2017
8,2,4,0,Այլ մշակութային կազմակերպություններ,2017
8,2,4,1,Արխիվային ծառայություններ,2017
8,2,4,2,Մշակութային արժեքների փորձաքննության ծառայություններ,2017
8,2,4,3,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2017
8,2,4,4,Հայրենիք - սփյուռք գործակցության ծրագրերի իրականացում,2017
8,2,5,0,Արվեստ,2017
8,2,5,1,Մշակութային օբյեկտների հիմնանորոգում,2017
8,2,5,2,Օպերային եւ բալետային արվեստի ներկայացումներ,2017
8,2,5,3,Ազգային ակադեմիական թատերարվեստի ներկայացումներ,2017
8,2,5,4,Մշակութային միջոցառումների իրականացում,2017
8,2,5,5,Մշակութային օբյեկտների շինարարություն,2017
8,2,5,6,Աջակցություն օտարերկրյա պետություններում հայալեզու թատերական ներկայացումներին,2017
8,2,5,7,«Ժողովրդական» պատվավոր կոչման արժանացած անձանց ամենամսյա պատվովճար,2017
8,2,5,8,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2017
8,2,5,9,Թատերական ներկայացումներ,2017
8,2,5,10,Երաժշտարվեստի եւ պարարվեստի համերգներ,2017
8,2,5,11,Ներդրումներ թատրոններում,2017
8,2,5,12,Աջակցություն  հայ մշակույթի  միջազգային կենտրոններին,2017
8,2,5,13,«Ժողովրդական» պատվավոր կոչման արժանացած անձանց ամենամսյա պատվովճարի վճարման ծառայություններ,2017
8,2,5,14,Տարածքային համագործակցության եւ համահայկական մշակութային ծրագրերի իրականացում,2017
8,2,5,15,Ազգային ակադեմիական խմբերգային համերգներ,2017
8,2,5,16,"Համերգների, փառատոների եւ այլ միջոցառումների իրականացում",2017
8,2,5,17,«Տպագրության մարգարիտ». կոնֆերանս եւ ցուցահանդես` նվիրված Ոսկան Երեւանցու տպագրությամբ հայերեն առաջին Աստվածաշնչի (1066թ.) 250-ամյակին,2017
8,2,5,18,«Գեղարդի վանական համալիրի ժայռափոր եկեղեցիների եւ ջրահեռացման համակարգի պահպանության եւ ամրակայման մեթոդաբանությունները» թեմայով խորհրդաժողով,2017
8,2,5,19,«Մերձավոր Արեւելքի աստղագիտական ժառանգությունը» թեմայով միջազգային խորհրդաժողով»,2017
8,2,5,40,«Հայկական տպագրության 500-ամյակ» եւ «Երեւանը` 2012 թվականին  գրքի  համաշխարհային  մայրաքաղաք»  միջոցառումների իրականացում,2017
8,2,6,0,Կինեմատոգրաֆիա,2017
8,2,6,1,Կինոնկարների արտադրություն,2017
8,2,6,2,Ազգային կինոծրագրերի իրականացում,2017
8,2,6,3,Կինո-ֆոտո-ֆոնո հավաքածուի պահպանման ծառայություններ,2017
8,2,6,4,Փաստավավերագրական կինոծրագրերի իրականացում,2017
8,2,7,0,Հուշարձանների եւ մշակութային արժեքների վերականգնում եւ պահպանում,2017
8,2,7,1,Աջակցություն Թբիլիսիում գտնվող հայ գրողների պանթեոնի պահպանմանը,2017
8,2,7,2,Պատմամշակութային ժառանգության գիտահետազոտական աշխատանքներ,2017
8,2,7,3,Աջակցություն հայկական պատմամշակութային հուշարձանների վավերագրմանը,2017
8,2,7,4,"Հուշարձանների ամրակայում, նորոգում եւ վերականգնում",2017
8,3,0,0,Ռադիո եւ հեռուստահաղորդումների հեռարձակման եւ հրատարակչական ծառայություններ,2017
8,3,1,0,Հեռուստառադիոհաղորդումներ,2017
8,3,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2017
8,3,1,2,Հեռուստատեսային ծառայություններ,2017
8,3,1,3,Ռադիո ծառայություններ,2017
8,3,1,4,Ռադիո եւ հեռուստատեսային ծառայություններ,2017
8,3,1,5,ԱՊՀ  երկրներում  հեռուստառադիոծրագրերի հեռարձակում,2017
8,3,1,6,Հասարակական կարծիքի ուսումնասիրման  ծառայություններ,2017
8,3,1,7,Տնտեսական վերլուծությունների ծառայություններ,2017
8,3,1,8,Գնումների գործընթացի հրապարակայնության ապահովում,2017
8,3,1,9,"Հայաստան-սփյուռք գործակցության թեմայով   հեռուստահաղորդումների  եւ տեսահոլովակների պատրաստում եւ հեռարձակում, ձեռքբերում եւ բազմացում",2017
8,3,1,10,Հոգեւոր-մշակութային հեռուստատեսային ծառայություններ,2017
8,3,1,11,«Հայաստանի հանրային հեռուստաընկերություն» ՓԲԸ-ի շենք - շինությունների հիմնանորոգում,2017
8,3,1,12,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ-ի շենքի հիմնանորոգում,2017
8,3,1,13,«Հայաստանի հանրային հեռուստաընկերություն» ՓԲԸ-ի տեխնիկական վերազինում,2017
8,3,2,0,"Հրատարակչություններ, խմբագրություններ",2017
8,3,2,1,Պետական  մամուլի հրատարակում,2017
8,3,2,2,Գրականության հրատարակում,2017
8,3,2,3,Գիտական  ամսագրերի եւ մենագրությունների հրատարակում,2017
8,3,2,4,Տնտեսագիտական հրապարակումներ,2017
8,3,2,5,Ոչ պետական  մամուլի հրատարակում,2017
8,3,2,6,"Մանկական,մանկապատանեկան թերթերի եւ ամսագրերի հրատարակում",2017
8,3,2,7,"Հրատարակչական, տեղեկատվական եւ տպագրական ծառայություններ",2017
8,3,2,8,Աջակցություն Վրաստանի հայալեզու լրատվամիջոցներին,2017
8,3,2,9,Թարգմանչական ծառայություններ,2017
8,3,2,10,Աջակցություն գրականության հրատարակմանը,2017
8,3,2,11,Տեղեկատվական եւ ուսուցողական կայքերի մշակման եւ սպասարկման ծառայություններ,2017
8,3,2,12,Ուսումնական եւ հանրամատչելի գրականության առաքում սփյուռքի համայնքներին,2017
8,3,2,13,«Հայկական սփյուռք» տարեգրքի հրատարակում,2017
8,3,2,14,Գրական ժառանգության պահպանում եւ տարածում,2017
8,3,3,0,Տեղեկատվության ձեռքբերում,2017
8,3,3,1,"Տեղեկատվության ձեռքբերման, պահպանման եւ արխիվացման ծառայություններ",2017
8,3,3,2,Հանրային իրազեկման ապահովում,2017
8,4,0,0,Կրոնական եւ հասարակական  այլ ծառայություններ,2017
8,4,1,0,Երիտասարդական ծրագրեր,2017
8,4,1,1,Երիտասարդական ծրագրեր,2017
8,4,1,2,Երիտասարդական ծրագրերի շրջանակներում թրաֆիքինգի դեմ պայքարի միջոցառումներ,2017
8,4,1,3,«Արի տուն» ծրագրի շրջանակներում սփյուռքի երիտասարդության  ճանաչողական այցելություններ Հայաստան,2017
8,4,1,4,Աջակցություն Հայաստանում ինտելեկտուալ խաղերի զարգացմանը,2017
8,4,1,5,«Երիտասարդ ընտանիքին` մատչելի բնակարան» պետական նպատակային ծրագրի համաֆինանսավորում,2017
8,4,2,0,"Քաղաքական կուսակցություններ, հասարակական կազմակերպություններ, արհմիություններ",2017
8,4,2,1,"Աջակցություն քաղաքական կուսակցություններին,  հասարակական  կազմակերպություններին, արհմիություններին",2017
8,4,3,0,Կրոնական եւ հասարակական այլ ծառայություններ,2017
8,5,0,0,"Հանգստի, մշակույթի եւ կրոնի գծով հետազոտական եւ նախագծային աշխատանքներ",2017
8,5,1,0,"Հանգստի, մշակույթի եւ կրոնի գծով հետազոտական եւ նախագծային աշխատանքներ",2017
8,6,0,0,"Հանգիստ, մշակույթ եւ կրոն (այլ դասերին չպատկանող)",2017
8,6,1,0,"Հանգիստ, մշակույթ եւ կրոն (այլ դասերին չպատկանող)",2017
8,6,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2017
9,0,0,0,ԿՐԹՈՒԹՅՈՒՆ,2017
9,1,0,0,Նախադպրոցական եւ տարրական ընդհանուր կրթություն,2017
9,1,1,0,Նախադպրոցական կրթություն,2017
9,1,1,1,Նախադպրոցական կրթություն,2017
9,1,1,2,Նախադպրոցական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,1,2,0,Տարրական ընդհանուր կրթություն,2017
9,1,2,1,Հանրակրթական ուսուցում,2017
9,1,2,2,Երաժշտական դպրոցներում ուսուցում,2017
9,1,2,3,Հատուկ կրթություն,2017
9,1,2,4,Ներառական կրթություն,2017
9,1,2,5,Հանրակրթական ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,1,2,6,Հատուկ կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,1,2,7,Ներառական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,1,2,8,Մասնագիտացված հանրակրթական ուսուցում,2017
9,2,0,0,Միջնակարգ ընդհանուր կրթություն,2017
9,2,1,0,Հիմնական ընդհանուր կրթություն,2017
9,2,1,1,Երեկոյան  ուսուցում,2017
9,2,1,2,Հանրակրթական ուսուցում,2017
9,2,1,3,Երաժշտական դպրոցներում ուսուցում,2017
9,2,1,4,Հատուկ կրթություն,2017
9,2,1,5,Ներառական կրթություն,2017
9,2,1,6,Հանրակրթական ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,2,1,7,Հատուկ կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,2,1,8,Ներառական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,2,1,9,Երեկոյան ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2017
9,2,1,10,Մասնագիտացված հանրակրթական ուսուցում,2017
